time_iso,t_s,fx_N,fy_N,fz_N,mx_Nm,my_Nm,mz_Nm,Fmag_N,Mmag_Nm,tcp_x_mm,tcp_y_mm,tcp_z_mm,moving
2026-07-16T16:15:39.478,0.000,0.0226,-0.0538,-0.1992,-0.00005,0.00043,0.00006,0.2076,0.00044,,,,1
2026-07-16T16:15:39.494,0.020,0.0226,0.0077,-0.0018,-0.00005,0.00043,0.00006,0.0239,0.00044,,,,1
2026-07-16T16:15:39.510,0.041,0.0381,-0.0538,-0.1081,0.00118,-0.00018,0.00006,0.1266,0.00119,,,,1
2026-07-16T16:15:39.542,0.061,-0.0084,-0.0538,-0.0777,-0.00005,0.00166,-0.00057,0.0949,0.00175,,,,1
2026-07-16T16:15:39.559,0.082,-0.0393,0.0385,-0.0474,-0.00005,0.00043,0.00006,0.0726,0.00044,,,,1
2026-07-16T16:15:39.574,0.102,-0.0238,0.0231,-0.0474,0.00056,0.00166,-0.00057,0.0578,0.00184,,,,1
2026-07-16T16:15:39.621,0.148,0.0071,-0.0231,-0.0929,-0.00005,0.00104,0.00070,0.0960,0.00126,,,,1
2026-07-16T16:15:39.638,0.169,0.0071,-0.0231,0.1045,-0.00066,-0.00018,-0.00057,0.1072,0.00089,,,,1
2026-07-16T16:15:39.670,0.189,0.0535,0.0846,-0.1081,-0.00005,0.00043,-0.00057,0.1473,0.00072,,,,1
2026-07-16T16:15:39.734,0.258,0.0381,0.0692,-0.1081,0.00056,-0.00018,0.00006,0.1339,0.00060,,,,1
2026-07-16T16:15:39.749,0.278,-0.0238,-0.0692,0.0437,0.00056,0.00104,-0.00057,0.0853,0.00132,,,,1
2026-07-16T16:15:39.798,0.324,-0.0702,-0.0846,0.1500,-0.00005,0.00043,-0.00057,0.1860,0.00072,,,,1
2026-07-16T16:15:39.814,0.344,0.0381,-0.0077,-0.0170,0.00056,0.00104,-0.00057,0.0424,0.00132,,,,1
2026-07-16T16:15:39.846,0.364,-0.0393,0.0231,0.0134,-0.00128,0.00043,-0.00121,0.0475,0.00181,,,,1
2026-07-16T16:15:39.894,0.422,0.0071,-0.0231,-0.0777,-0.00066,-0.00018,-0.00057,0.0814,0.00089,,,,1
2026-07-16T16:15:39.926,0.443,0.0226,0.0385,-0.1992,0.00056,0.00043,-0.00121,0.2041,0.00140,,,,1
2026-07-16T16:15:39.942,0.463,0.0535,-0.0538,0.0589,-0.00005,0.00043,-0.00057,0.0961,0.00072,,,,1
2026-07-16T16:15:39.990,0.515,-0.0084,0.0231,-0.1081,0.00056,0.00043,0.00070,0.1109,0.00100,,,,1
2026-07-16T16:15:40.006,0.536,-0.0084,0.0231,-0.1688,0.00056,0.00043,0.00006,0.1706,0.00071,,,,1
2026-07-16T16:15:40.041,0.556,0.0535,0.0077,0.0741,-0.00066,0.00043,0.00006,0.0917,0.00079,,,,1
2026-07-16T16:15:40.102,0.618,-0.0702,-0.0077,-0.0170,-0.00066,-0.00018,-0.00057,0.0727,0.00089,,,,1
2026-07-16T16:15:40.120,0.639,-0.0084,-0.0538,-0.1233,-0.00066,0.00043,-0.00057,0.1348,0.00098,,,,1
2026-07-16T16:15:40.134,0.659,0.0226,-0.0385,0.0893,-0.00005,0.00043,0.00006,0.0998,0.00044,,,,1
2026-07-16T16:15:40.181,0.714,-0.0548,0.0077,0.1196,-0.00066,0.00043,-0.00057,0.1318,0.00098,,,,1
2026-07-16T16:15:40.214,0.734,0.0071,-0.0846,-0.0170,-0.00005,-0.00018,-0.00057,0.0866,0.00060,,,,1
2026-07-16T16:15:40.230,0.755,-0.0702,-0.0077,0.0437,0.00056,0.00043,0.00006,0.0831,0.00071,,,,1
2026-07-16T16:15:40.278,0.804,0.0535,0.0231,0.1045,0.00118,-0.00018,0.00006,0.1196,0.00119,,,,1
2026-07-16T16:15:40.293,0.824,0.0226,0.0231,-0.0474,0.00056,-0.00080,-0.00057,0.0573,0.00113,,,,1
2026-07-16T16:15:40.326,0.845,0.0535,-0.0385,-0.1992,-0.00005,-0.00080,-0.00057,0.2098,0.00098,,,,1
2026-07-16T16:15:40.374,0.905,0.0381,-0.1000,0.1500,0.00056,-0.00018,-0.00057,0.1843,0.00082,,,,1
2026-07-16T16:15:40.405,0.926,0.0071,-0.0231,0.1196,0.00056,-0.00080,-0.00057,0.1221,0.00113,,,,1
2026-07-16T16:15:40.422,0.946,0.0071,0.1000,-0.1233,-0.00005,-0.00018,-0.00057,0.1589,0.00060,,,,1
2026-07-16T16:15:40.470,0.993,0.0845,-0.0692,0.0741,-0.00005,0.00043,-0.00057,0.1320,0.00072,,,,1
2026-07-16T16:15:40.485,1.013,0.0226,-0.0538,0.2411,0.00056,-0.00202,-0.00057,0.2481,0.00218,,,,1
2026-07-16T16:15:40.502,1.034,0.0535,0.0077,-0.1385,-0.00005,-0.00080,0.00070,0.1487,0.00106,,,,1
2026-07-16T16:15:40.549,1.080,0.0381,-0.0385,-0.0322,-0.00005,-0.00080,0.00006,0.0630,0.00080,,,,1
2026-07-16T16:15:40.582,1.101,0.0226,0.0231,0.3322,-0.00005,0.00043,-0.00184,0.3338,0.00189,,,,1
2026-07-16T16:15:40.597,1.121,0.0535,0.0077,-0.1081,-0.00066,0.00043,-0.00057,0.1209,0.00098,,,,1
2026-07-16T16:15:40.645,1.168,-0.0548,-0.0385,0.2108,0.00179,-0.00018,-0.00057,0.2211,0.00189,,,,1
2026-07-16T16:15:40.661,1.188,0.0226,-0.0385,0.2108,-0.00128,-0.00080,-0.00057,0.2154,0.00161,,,,1
2026-07-16T16:15:40.677,1.208,0.0381,-0.0846,0.0134,-0.00005,-0.00018,0.00070,0.0937,0.00073,,,,1
2026-07-16T16:15:40.741,1.269,-0.0393,0.0231,-0.1688,0.00056,-0.00080,0.00006,0.1749,0.00098,,,,1
2026-07-16T16:15:40.757,1.290,0.0071,-0.0692,0.0437,0.00056,-0.00018,0.00070,0.0822,0.00092,,,,1
2026-07-16T16:15:40.790,1.310,0.0845,0.0077,0.0437,0.00056,-0.00080,-0.00057,0.0954,0.00113,,,,1
2026-07-16T16:15:40.837,1.370,0.0071,0.0538,-0.0474,0.00056,0.00104,0.00006,0.0721,0.00119,,,,1
2026-07-16T16:15:40.869,1.390,-0.0393,-0.0231,0.0134,-0.00005,0.00104,0.00006,0.0475,0.00105,,,,1
2026-07-16T16:15:40.885,1.410,0.0535,-0.0077,-0.0777,0.00056,-0.00018,-0.00057,0.0947,0.00082,,,,1
2026-07-16T16:15:40.933,1.458,0.0226,0.0077,-0.1385,-0.00005,0.00043,0.00134,0.1405,0.00140,,,,1
2026-07-16T16:15:40.949,1.479,0.0226,-0.0385,-0.0474,0.00056,-0.00080,0.00006,0.0651,0.00098,,,,1
2026-07-16T16:15:40.982,1.499,0.0535,0.0231,-0.2144,0.00056,0.00043,0.00006,0.2222,0.00071,,,,1
2026-07-16T16:15:41.046,1.565,0.0226,-0.0077,0.2108,-0.00005,0.00227,-0.00439,0.2121,0.00494,,,,1
2026-07-16T16:15:41.061,1.585,-0.0702,-0.2384,0.1045,0.01099,-0.00386,-0.00884,0.2696,0.01463,,,,1
2026-07-16T16:15:41.110,1.641,-0.0238,-0.0385,0.0134,0.00056,0.00104,0.00261,0.0472,0.00287,,,,1
2026-07-16T16:15:41.142,1.661,0.0535,-0.0846,0.3019,0.00179,-0.00325,-0.00184,0.3180,0.00414,,,,1
2026-07-16T16:15:41.158,1.681,-0.0084,0.1307,-0.1081,-0.00128,0.00166,0.00006,0.1699,0.00209,,,,1
2026-07-16T16:15:41.221,1.739,0.1154,0.0077,0.1500,-0.00496,0.00166,0.00197,0.1894,0.00559,,,,1
2026-07-16T16:15:41.239,1.759,0.0535,-0.0077,0.0134,0.00302,0.00104,-0.00248,0.0557,0.00404,,,,1
2026-07-16T16:15:41.254,1.779,0.0071,-0.1000,0.1804,0.00179,-0.00080,-0.00184,0.2064,0.00269,,,,1
2026-07-16T16:15:41.317,1.837,0.0535,-0.0077,0.0741,0.00118,0.00043,-0.00057,0.0917,0.00138,,,,1
2026-07-16T16:15:41.333,1.857,0.0226,0.0692,0.0589,-0.00066,-0.00080,-0.00184,0.0937,0.00212,,,,1
2026-07-16T16:15:41.352,1.877,0.0535,-0.0231,-0.0777,0.00118,-0.00080,0.00006,0.0972,0.00142,,,,1
2026-07-16T16:15:41.413,1.938,-0.0238,0.0538,-0.2296,-0.00066,0.00104,0.00006,0.2370,0.00124,,,,1
2026-07-16T16:15:41.429,1.959,0.0071,-0.0385,0.2259,0.00240,-0.00141,0.00006,0.2293,0.00279,,,,1
2026-07-16T16:15:41.462,1.979,0.0226,0.0077,-0.1081,-0.00066,-0.00080,-0.00057,0.1107,0.00118,,,,1
2026-07-16T16:15:41.525,2.043,0.0226,-0.0077,0.1500,-0.00066,0.00043,-0.00057,0.1519,0.00098,,,,1
2026-07-16T16:15:41.541,2.064,0.0535,-0.0385,-0.1385,-0.00005,-0.00080,0.00006,0.1534,0.00080,,,,1
2026-07-16T16:15:41.589,2.117,-0.0548,0.0231,0.1956,0.00056,0.00043,0.00070,0.2044,0.00100,,,,1
2026-07-16T16:15:41.621,2.138,-0.0393,-0.0231,0.0741,-0.00005,0.00104,-0.00057,0.0870,0.00119,,,,1
2026-07-16T16:15:41.638,2.158,0.0071,-0.0846,0.0285,0.00056,-0.00141,-0.00184,0.0896,0.00239,,,,1
2026-07-16T16:15:41.685,2.217,0.0535,-0.0538,-0.0474,0.00118,-0.00080,0.00006,0.0895,0.00142,,,,1
2026-07-16T16:15:41.717,2.238,0.0535,0.0231,-0.1992,-0.00066,-0.00018,-0.00057,0.2076,0.00089,,,,1
2026-07-16T16:15:41.733,2.258,-0.0238,0.0077,0.1956,0.00118,-0.00018,-0.00057,0.1972,0.00132,,,,1
2026-07-16T16:15:41.813,2.345,0.0535,0.0231,-0.0777,-0.00005,-0.00080,-0.00057,0.0972,0.00098,,,,1
2026-07-16T16:15:41.861,2.391,0.0071,0.0231,-0.0170,0.00056,0.00166,0.00006,0.0295,0.00175,,,,1
2026-07-16T16:15:41.895,2.411,0.0226,-0.0385,-0.0322,-0.00005,-0.00202,-0.00057,0.0550,0.00210,,,,1
2026-07-16T16:15:41.910,2.432,-0.0084,-0.0538,0.0741,-0.00005,0.00043,-0.00121,0.0920,0.00128,,,,1
2026-07-16T16:15:41.973,2.501,0.0071,-0.0077,0.0134,0.00118,0.00104,0.00006,0.0170,0.00157,,,,1
2026-07-16T16:15:41.989,2.521,-0.0084,-0.0385,0.2411,-0.00005,-0.00141,-0.00121,0.2443,0.00186,,,,1
2026-07-16T16:15:42.037,2.560,0.0226,0.0385,-0.1385,0.00240,0.00104,-0.00057,0.1455,0.00268,,,,1
2026-07-16T16:15:42.053,2.581,-0.0702,0.0846,0.1652,0.00118,0.00043,-0.00057,0.1984,0.00138,,,,1
2026-07-16T16:15:42.069,2.601,0.0226,0.0231,-0.0474,0.00056,-0.00080,-0.00057,0.0573,0.00113,,,,1
2026-07-16T16:15:42.102,2.622,-0.0238,-0.0385,0.0437,0.00179,0.00104,0.00070,0.0629,0.00219,,,,1
2026-07-16T16:15:42.165,2.687,-0.0238,-0.0077,0.0437,-0.00066,0.00043,-0.00121,0.0504,0.00144,,,,1
2026-07-16T16:15:42.181,2.708,0.0071,0.0538,-0.2144,0.00056,0.00104,-0.00057,0.2212,0.00132,,,,1
2026-07-16T16:15:42.229,2.751,0.0535,0.0231,-0.1081,0.00056,0.00043,-0.00121,0.1228,0.00140,,,,1
2026-07-16T16:15:42.245,2.771,-0.0084,0.0077,-0.0777,-0.00128,-0.00080,-0.00121,0.0786,0.00193,,,,1
2026-07-16T16:15:42.261,2.792,0.0690,0.0077,-0.0777,-0.00005,-0.00141,-0.00057,0.1042,0.00152,,,,1
2026-07-16T16:15:42.309,2.840,0.0226,0.0077,-0.0170,-0.00005,0.00043,-0.00057,0.0293,0.00072,,,,1
2026-07-16T16:15:42.341,2.860,-0.0238,0.0077,-0.0777,0.00056,-0.00141,-0.00121,0.0817,0.00194,,,,1
2026-07-16T16:15:42.357,2.881,-0.0084,0.0077,-0.1385,0.00056,-0.00202,-0.00057,0.1389,0.00218,,,,1
2026-07-16T16:15:42.405,2.934,0.0226,0.0077,0.0285,-0.00005,0.00043,-0.00057,0.0372,0.00072,,,,1
2026-07-16T16:15:42.438,2.955,0.0690,0.0077,0.1652,0.00056,-0.00018,-0.00121,0.1792,0.00135,,,,1
2026-07-16T16:15:42.455,2.975,0.0226,-0.0385,0.0437,-0.00005,0.00043,-0.00057,0.0625,0.00072,,,,1
2026-07-16T16:15:42.517,3.042,0.0071,-0.0692,0.0893,0.00056,0.00227,-0.00057,0.1132,0.00241,,,,1
2026-07-16T16:15:42.533,3.062,0.0381,-0.0077,0.1196,-0.00005,-0.00018,-0.00121,0.1258,0.00122,,,,1
2026-07-16T16:15:42.581,3.105,-0.0238,-0.0385,0.0893,-0.00005,0.00043,-0.00057,0.1001,0.00072,,,,1
2026-07-16T16:15:42.597,3.125,0.0071,-0.0231,-0.1081,-0.00005,0.00104,-0.00057,0.1108,0.00119,,,,1
2026-07-16T16:15:42.630,3.146,0.0381,-0.0077,0.1348,-0.00005,-0.00018,-0.00121,0.1403,0.00122,,,,1
2026-07-16T16:15:42.693,3.217,0.0226,-0.0846,0.0437,0.00118,0.00043,-0.00057,0.0979,0.00138,,,,1
2026-07-16T16:15:42.709,3.237,-0.0084,0.0231,0.0134,0.00056,0.00043,-0.00057,0.0279,0.00091,,,,1
2026-07-16T16:15:42.757,3.289,0.0071,0.0231,0.1500,-0.00066,-0.00018,0.00006,0.1519,0.00069,,,,1
2026-07-16T16:15:42.789,3.310,0.0071,-0.0692,-0.0170,0.00240,0.00043,0.00006,0.0716,0.00244,,,,1
2026-07-16T16:15:42.805,3.330,0.0535,0.0385,0.2259,0.00118,-0.00080,-0.00057,0.2353,0.00153,,,,1
2026-07-16T16:15:42.853,3.384,0.0381,-0.0692,0.0893,0.00056,0.00104,0.00006,0.1192,0.00119,,,,1
2026-07-16T16:15:42.885,3.404,0.0071,-0.0692,0.1956,-0.00005,-0.00202,-0.00184,0.2076,0.00274,,,,1
2026-07-16T16:15:42.901,3.425,-0.0393,0.0385,0.0741,-0.00005,0.00043,0.00006,0.0923,0.00044,,,,1
2026-07-16T16:15:42.965,3.482,-0.0238,-0.0077,-0.0474,-0.00005,-0.00018,0.00006,0.0536,0.00020,,,,1
2026-07-16T16:15:42.981,3.502,0.0071,-0.0538,-0.0170,0.00056,-0.00018,-0.00057,0.0569,0.00082,,,,1
2026-07-16T16:15:42.998,3.523,0.0071,-0.0077,0.0741,0.00118,0.00104,-0.00057,0.0748,0.00167,,,,1
2026-07-16T16:15:43.062,3.580,-0.0084,-0.0077,0.1348,0.00179,0.00043,-0.00057,0.1353,0.00193,,,,1
2026-07-16T16:15:43.077,3.600,0.0071,-0.0692,-0.0170,0.00118,-0.00141,0.00006,0.0716,0.00184,,,,1
2026-07-16T16:15:43.094,3.620,0.0226,-0.0231,-0.0777,0.00118,0.00043,-0.00057,0.0842,0.00138,,,,1
2026-07-16T16:15:43.157,3.678,0.0071,-0.0077,-0.0018,-0.00005,-0.00141,-0.00121,0.0106,0.00186,,,,1
2026-07-16T16:15:43.173,3.699,0.0999,0.0231,-0.2296,0.00056,-0.00141,-0.00121,0.2514,0.00194,,,,1
2026-07-16T16:15:43.189,3.719,0.0999,-0.0846,-0.0777,0.00118,-0.00018,-0.00057,0.1523,0.00132,,,,1
2026-07-16T16:15:43.237,3.768,0.0381,0.0077,-0.1081,0.00056,-0.00018,-0.00057,0.1149,0.00082,,,,1
2026-07-16T16:15:43.269,3.789,-0.0084,0.0231,0.1196,-0.00066,-0.00018,-0.00057,0.1221,0.00089,,,,1
2026-07-16T16:15:43.286,3.810,0.0845,0.0385,-0.2751,-0.00005,-0.00018,0.00006,0.2904,0.00020,,,,1
2026-07-16T16:15:43.349,3.870,-0.0393,-0.1000,0.0589,-0.00066,0.00104,-0.00121,0.1225,0.00173,,,,1
2026-07-16T16:15:43.365,3.890,-0.0084,0.0692,-0.1233,-0.00005,-0.00080,-0.00057,0.1416,0.00098,,,,1
2026-07-16T16:15:43.381,3.911,0.0845,0.0385,-0.0170,-0.00066,-0.00080,-0.00057,0.0943,0.00118,,,,1
2026-07-16T16:15:43.429,3.959,0.0381,-0.0077,-0.1233,0.00056,0.00104,-0.00057,0.1293,0.00132,,,,1
2026-07-16T16:15:43.461,3.980,0.0226,0.0231,-0.1688,0.00056,-0.00080,0.00070,0.1719,0.00120,,,,1
2026-07-16T16:15:43.477,4.000,0.0535,-0.0538,0.0134,0.00118,0.00104,-0.00121,0.0771,0.00198,,,,1
2026-07-16T16:15:43.525,4.051,-0.0084,-0.0538,0.1804,-0.00005,0.00043,-0.00121,0.1884,0.00128,,,,1
2026-07-16T16:15:43.541,4.071,0.0226,-0.0385,0.0741,0.00056,0.00166,-0.00184,0.0865,0.00254,,,,1
2026-07-16T16:15:43.573,4.091,-0.0084,-0.0077,0.1348,-0.00005,-0.00018,-0.00057,0.1353,0.00060,,,,1
2026-07-16T16:15:43.637,4.155,0.0071,-0.0077,0.0893,0.00056,-0.00018,-0.00121,0.0899,0.00135,,,,1
2026-07-16T16:15:43.653,4.176,-0.0084,-0.0385,0.0741,0.00056,0.00043,-0.00057,0.0839,0.00091,,,,1
2026-07-16T16:15:43.701,4.229,0.0071,-0.0846,0.0134,-0.00005,0.00104,-0.00121,0.0859,0.00160,,,,1
2026-07-16T16:15:43.733,4.249,-0.0238,-0.0692,0.0893,-0.00066,0.00043,-0.00121,0.1155,0.00144,,,,1
2026-07-16T16:15:43.749,4.270,0.0381,0.0077,-0.0018,-0.00066,-0.00141,-0.00184,0.0389,0.00242,,,,1
2026-07-16T16:15:43.813,4.334,0.0999,0.0077,0.2259,-0.00373,0.00288,0.00642,0.2472,0.00797,,,,1
2026-07-16T16:15:43.828,4.354,0.0071,-0.1000,0.0134,0.00424,0.00104,-0.00884,0.1011,0.00986,,,,1
2026-07-16T16:15:43.877,4.408,-0.0238,0.0077,-0.0929,0.00118,-0.00018,0.00134,0.0962,0.00179,,,,1
2026-07-16T16:15:43.909,4.428,-0.0702,0.0538,0.1652,0.00056,0.00043,0.00006,0.1874,0.00071,,,,1
2026-07-16T16:15:43.957,4.480,0.0845,-0.1154,-0.0474,0.00302,0.00472,-0.00057,0.1506,0.00563,,,,1
2026-07-16T16:15:44.005,4.534,0.0845,0.0077,0.1045,0.00118,0.01147,0.00006,0.1346,0.01153,,,,1
2026-07-16T16:15:44.037,4.554,0.0999,-0.0692,-0.0929,-0.00066,0.00288,0.00070,0.1530,0.00304,,,,1
2026-07-16T16:15:44.053,4.575,0.1773,0.0231,-0.0777,0.00118,0.00963,0.00006,0.1949,0.00970,,,,1
2026-07-16T16:15:44.117,4.638,0.5485,-0.0231,-0.0322,-0.00312,0.02558,0.00515,0.5499,0.02628,,,,1
2026-07-16T16:15:44.133,4.658,0.6258,0.1461,0.2563,-0.00312,0.02374,0.00642,0.6919,0.02479,,,,1
2026-07-16T16:15:44.181,4.702,0.4247,-0.0385,-0.0626,-0.00312,0.01454,0.00515,0.4310,0.01574,,,,1
2026-07-16T16:15:44.197,4.722,0.7186,-0.1615,-0.1840,0.00547,0.03846,0.00770,0.7592,0.03960,,,,1
2026-07-16T16:15:44.213,4.743,0.5949,0.0385,0.1956,-0.00680,0.02803,0.00770,0.6274,0.02985,,,,1
2026-07-16T16:15:44.261,4.791,1.0899,0.0846,0.3170,-0.00005,0.05870,0.00961,1.1382,0.05948,,,,1
2026-07-16T16:15:44.293,4.811,0.9352,-0.0538,0.3322,0.00670,0.04827,0.00388,0.9939,0.04889,,,,1
2026-07-16T16:15:44.311,4.831,0.8888,-0.0538,-0.0474,0.00179,0.05441,-0.00375,0.8917,0.05457,,,,1
2026-07-16T16:15:44.373,4.890,1.1208,0.4076,-0.1992,-0.00864,0.06300,0.00897,1.2092,0.06422,,,,1
2026-07-16T16:15:44.389,4.910,1.1981,0.0231,0.0285,-0.01109,0.06790,0.01151,1.1987,0.06976,,,,1
2026-07-16T16:15:44.405,4.931,0.9971,0.1615,0.3170,-0.01538,0.08140,0.01024,1.0586,0.08347,,,,1
2026-07-16T16:15:44.453,4.985,1.5230,0.1000,0.0893,-0.00925,0.09489,0.01024,1.5289,0.09589,,,,1
2026-07-16T16:15:44.485,5.005,1.3064,0.3000,0.2108,-0.01600,0.09673,0.01151,1.3569,0.09872,,,,1
2026-07-16T16:15:44.501,5.025,1.5694,0.3615,0.3626,-0.01968,0.10225,0.00452,1.6508,0.10423,,,,1
2026-07-16T16:15:44.565,5.081,1.9561,-0.0231,0.1500,-0.02459,0.12004,0.00134,1.9620,0.12254,,,,1
2026-07-16T16:15:44.582,5.102,2.3118,0.2692,0.1196,-0.02520,0.12863,0.01978,2.3305,0.13256,,,,1
2026-07-16T16:15:44.598,5.122,2.6985,0.4845,-0.1081,-0.02152,0.14397,0.01342,2.7438,0.14618,,,,1
2026-07-16T16:15:44.644,5.174,2.5903,0.2230,-0.1385,-0.03931,0.15255,0.02169,2.6035,0.15902,,,,1
2026-07-16T16:15:44.677,5.194,2.7913,0.3922,-0.1233,-0.04544,0.16666,0.02042,2.8215,0.17395,,,,1
2026-07-16T16:15:44.693,5.215,2.8996,0.8999,0.1196,-0.04728,0.16421,0.02360,3.0384,0.17250,,,,1
2026-07-16T16:15:44.741,5.267,3.1935,0.7614,-0.1840,-0.06323,0.17586,0.01406,3.2882,0.18741,,,,1
2026-07-16T16:15:44.757,5.288,3.0698,0.3461,-0.2448,-0.07366,0.17770,0.01279,3.0989,0.19279,,,,1
2026-07-16T16:15:44.790,5.308,3.2863,1.1460,0.2259,-0.07550,0.19365,0.02042,3.4877,0.20885,,,,1
2026-07-16T16:15:44.852,5.369,3.3946,1.5767,-0.1233,-0.08899,0.19917,0.04078,3.7449,0.22193,,,,1
2026-07-16T16:15:44.868,5.390,3.5183,1.2537,0.1045,-0.08470,0.21144,0.02551,3.7365,0.22920,,,,1
2026-07-16T16:15:44.885,5.410,3.6885,1.5459,-0.2903,-0.09206,0.21144,0.04078,4.0099,0.23419,,,,1
2026-07-16T16:15:44.949,5.466,3.5957,2.0843,0.2867,-0.10985,0.21267,0.04078,4.1660,0.24281,,,,1
2026-07-16T16:15:44.965,5.486,3.6421,2.1304,-0.0474,-0.12273,0.22923,0.04459,4.2197,0.26381,,,,1
2026-07-16T16:15:44.981,5.506,3.7968,1.6228,-0.4725,-0.12825,0.22678,0.05350,4.1560,0.26596,,,,1
2026-07-16T16:15:45.028,5.555,4.0442,1.8997,-0.1385,-0.13500,0.23782,0.05732,4.4703,0.27940,,,,1
2026-07-16T16:15:45.044,5.575,4.0597,2.1304,0.1956,-0.14481,0.23414,0.05032,4.5889,0.27986,,,,1
2026-07-16T16:15:45.078,5.596,3.8741,2.2689,-0.0018,-0.15892,0.23966,0.05922,4.4896,0.29360,,,,1
2026-07-16T16:15:45.141,5.659,4.0597,2.3458,-0.2599,-0.16444,0.25070,0.06050,4.6959,0.30586,,,,1
2026-07-16T16:15:45.157,5.679,4.2917,3.0534,-0.0777,-0.17978,0.25254,0.07322,5.2676,0.31852,,,,1
2026-07-16T16:15:45.205,5.730,4.3381,3.1149,-0.4270,-0.20309,0.25438,0.08085,5.3576,0.33539,,,,1
2026-07-16T16:15:45.220,5.750,4.2453,3.0688,-0.7610,-0.18407,0.25683,0.06877,5.2933,0.32338,,,,1
2026-07-16T16:15:45.253,5.771,4.5547,3.3918,-0.1537,-0.21229,0.25745,0.07195,5.6809,0.34135,,,,1
2026-07-16T16:15:45.317,5.834,4.2453,3.3610,-0.4877,-0.20983,0.25192,0.08276,5.4366,0.33815,,,,1
2026-07-16T16:15:45.333,5.854,3.7658,3.9302,-0.3055,-0.22210,0.25499,0.09739,5.4517,0.35190,,,,1
2026-07-16T16:15:45.349,5.874,4.1525,4.1763,-0.6244,-0.24786,0.25622,0.10184,5.9224,0.37075,,,,1
2026-07-16T16:15:45.413,5.931,4.4928,4.6839,-0.8673,-0.25645,0.26235,0.09421,6.5480,0.37878,,,,1
2026-07-16T16:15:45.429,5.951,4.3072,4.5147,-0.1840,-0.25768,0.25990,0.09421,6.2425,0.37792,,,,1
2026-07-16T16:15:45.445,5.972,4.1525,4.8223,-0.1385,-0.28221,0.26542,0.10375,6.3653,0.40107,,,,1
2026-07-16T16:15:45.492,6.024,4.5547,5.0531,-0.3814,-0.28467,0.27094,0.12220,6.8135,0.41155,,,,1
2026-07-16T16:15:45.525,6.044,4.1989,4.6377,-0.9736,-0.28221,0.26358,0.11902,6.3315,0.40409,,,,1
2026-07-16T16:15:45.541,6.065,4.3691,5.0685,-0.7762,-0.30000,0.25867,0.11330,6.7365,0.41201,,,,1
2026-07-16T16:15:45.588,6.114,4.4464,5.1915,-0.3359,-0.31656,0.26358,0.13238,6.8436,0.43268,,,,1
2026-07-16T16:15:45.605,6.134,4.1525,5.4222,-0.7155,-0.32025,0.25131,0.13747,6.8670,0.42966,,,,1
2026-07-16T16:15:45.638,6.155,4.2144,5.4838,-0.5181,-0.32331,0.25131,0.13047,6.9355,0.42978,,,,1
2026-07-16T16:15:45.701,6.220,4.3227,6.2529,-0.9736,-0.36441,0.23536,0.13874,7.6637,0.45546,,,,1
2026-07-16T16:15:45.720,6.241,3.4101,6.2529,-0.5484,-0.35030,0.23782,0.14256,7.1434,0.44676,,,,1
2026-07-16T16:15:45.764,6.294,3.6730,6.6682,-0.4725,-0.37361,0.22187,0.15401,7.6275,0.46101,,,,1
2026-07-16T16:15:45.797,6.314,3.5338,6.8374,-0.5636,-0.37852,0.21512,0.14828,7.7172,0.45994,,,,1
2026-07-16T16:15:45.813,6.334,3.5493,6.3759,-0.4118,-0.38404,0.22739,0.14701,7.3089,0.46990,,,,1
2026-07-16T16:15:45.861,6.389,3.2399,6.8528,-0.8521,-0.39753,0.20224,0.16927,7.6278,0.47706,,,,1
2026-07-16T16:15:45.892,6.409,3.5957,7.0835,-1.1710,-0.41716,0.20347,0.17691,8.0297,0.49671,,,,1
2026-07-16T16:15:45.910,6.429,3.2554,7.3296,-0.7003,-0.40858,0.19426,0.17182,8.0506,0.48394,,,,1
2026-07-16T16:15:45.972,6.492,2.8687,7.3604,-0.8521,-0.42820,0.18445,0.17373,7.9455,0.49756,,,,1
2026-07-16T16:15:45.988,6.512,3.3172,7.7142,-1.1862,-0.42391,0.18445,0.17055,8.4806,0.49276,,,,1
2026-07-16T16:15:46.021,6.538,2.6831,7.5296,-1.1406,-0.43679,0.17525,0.17627,8.0743,0.50256,,,,1
2026-07-16T16:15:46.068,6.597,2.9460,8.2833,-1.2317,-0.45519,0.15501,0.17882,8.8775,0.51303,,,,1
2026-07-16T16:15:46.100,6.617,1.5075,7.8988,-1.0039,-0.45090,0.13906,0.18963,8.1038,0.50854,,,,1
2026-07-16T16:15:46.116,6.638,2.7295,8.1757,-1.0343,-0.46255,0.13476,0.18136,8.6811,0.51479,,,,1
2026-07-16T16:15:46.164,6.686,1.8323,7.9295,-1.2621,-0.45765,0.12679,0.18263,8.2358,0.50879,,,,1
2026-07-16T16:15:46.180,6.706,1.4920,8.1603,-0.8673,-0.46440,0.11759,0.19154,8.3408,0.51592,,,,1
2026-07-16T16:15:46.197,6.727,1.4766,8.4987,-1.3380,-0.47360,0.10777,0.19981,8.7292,0.52520,,,,1
2026-07-16T16:15:46.244,6.773,1.7395,8.6218,-1.0647,-0.48648,0.10532,0.19726,8.8597,0.53541,,,,1
2026-07-16T16:15:46.277,6.793,1.6622,8.4987,-0.7762,-0.47114,0.10409,0.18899,8.6944,0.51820,,,,1
