time_iso,t_s,fx_N,fy_N,fz_N,mx_Nm,my_Nm,mz_Nm,Fmag_N,Mmag_Nm,tcp_x_mm,tcp_y_mm,tcp_z_mm,moving
2026-07-16T14:29:06.620,0.000,-0.0979,0.0465,-0.0870,0.00002,0.00032,0.00093,0.1390,0.00098,,,,1
2026-07-16T14:29:06.637,0.020,-0.0360,-0.0151,0.1104,0.00002,-0.00029,-0.00034,0.1171,0.00045,,,,1
2026-07-16T14:29:06.669,0.040,0.0568,0.0003,0.1104,0.00063,0.00032,0.00029,0.1241,0.00077,,,,1
2026-07-16T14:29:06.685,0.061,0.0568,0.0003,0.0345,-0.00060,0.00032,0.00093,0.0664,0.00115,,,,1
2026-07-16T14:29:06.701,0.081,-0.0051,0.0157,-0.2085,0.00063,0.00032,0.00093,0.2091,0.00117,,,,1
2026-07-16T14:29:06.717,0.102,0.0568,0.0003,-0.0870,-0.00060,0.00032,-0.00034,0.1039,0.00076,,,,1
2026-07-16T14:29:06.765,0.143,0.0104,0.0311,0.0497,-0.00060,-0.00029,0.00029,0.0595,0.00073,,,,1
2026-07-16T14:29:06.781,0.164,0.0722,-0.0151,-0.0263,0.00002,0.00093,0.00093,0.0783,0.00132,,,,1
2026-07-16T14:29:06.797,0.184,0.0568,-0.0458,0.0345,0.00002,0.00032,0.00029,0.0807,0.00043,,,,1
2026-07-16T14:29:06.829,0.204,-0.0360,-0.0305,-0.1022,-0.00060,0.00093,-0.00034,0.1126,0.00116,,,,1
2026-07-16T14:29:06.893,0.271,-0.0051,-0.0305,0.1408,0.00063,0.00032,0.00029,0.1441,0.00077,,,,1
2026-07-16T14:29:06.909,0.292,0.0722,-0.0151,0.0648,0.00002,-0.00029,0.00029,0.0982,0.00042,,,,1
2026-07-16T14:29:06.956,0.333,-0.0824,-0.0766,-0.1477,0.00063,0.00032,-0.00034,0.1857,0.00079,,,,1
2026-07-16T14:29:06.972,0.354,0.1032,-0.0305,0.0497,0.00002,-0.00029,-0.00034,0.1185,0.00045,,,,1
2026-07-16T14:29:06.989,0.374,-0.0206,0.0311,-0.0566,0.00125,0.00032,-0.00034,0.0678,0.00133,,,,1
2026-07-16T14:29:07.022,0.395,0.0413,0.0157,0.1559,0.00002,-0.00029,-0.00034,0.1621,0.00045,,,,1
2026-07-16T14:29:07.084,0.461,-0.0206,-0.0151,0.0800,0.00002,-0.00029,0.00029,0.0840,0.00042,,,,1
2026-07-16T14:29:07.101,0.481,0.0104,-0.0151,-0.0870,0.00002,0.00093,-0.00034,0.0889,0.00099,,,,1
2026-07-16T14:29:07.149,0.525,0.0413,-0.0305,0.1408,-0.00060,-0.00029,-0.00034,0.1498,0.00075,,,,1
2026-07-16T14:29:07.165,0.545,0.0877,0.0157,0.2167,0.00063,-0.00091,-0.00098,0.2343,0.00148,,,,1
2026-07-16T14:29:07.181,0.566,-0.0051,-0.0458,0.0345,0.00002,0.00032,-0.00034,0.0576,0.00047,,,,1
2026-07-16T14:29:07.228,0.612,-0.0360,-0.0612,0.2167,0.00125,-0.00029,0.00029,0.2280,0.00131,,,,1
2026-07-16T14:29:07.244,0.632,-0.0515,-0.0151,0.0800,0.00186,0.00032,0.00093,0.0963,0.00210,,,,1
2026-07-16T14:29:07.277,0.652,0.0104,-0.0305,-0.0718,0.00002,-0.00029,0.00093,0.0787,0.00097,,,,1
2026-07-16T14:29:07.324,0.711,-0.0051,-0.0612,-0.0870,0.00002,0.00032,0.00093,0.1065,0.00098,,,,1
2026-07-16T14:29:07.356,0.731,-0.0206,0.0157,-0.0718,0.00063,0.00093,0.00029,0.0763,0.00116,,,,1
2026-07-16T14:29:07.373,0.752,-0.0515,0.0465,0.1408,0.00186,0.00032,-0.00034,0.1569,0.00192,,,,1
2026-07-16T14:29:07.436,0.810,-0.0051,0.0003,-0.0111,-0.00060,-0.00091,-0.00034,0.0122,0.00114,,,,1
2026-07-16T14:29:07.452,0.830,0.0104,-0.0766,-0.0718,0.00002,-0.00029,-0.00162,0.1055,0.00164,,,,1
2026-07-16T14:29:07.469,0.851,0.0258,0.0772,-0.1174,0.00002,0.00032,-0.00034,0.1428,0.00047,,,,1
2026-07-16T14:29:07.517,0.904,0.0568,0.0465,0.0041,0.00063,-0.00029,-0.00034,0.0735,0.00078,,,,1
2026-07-16T14:29:07.549,0.924,0.0258,0.0157,0.0193,0.00002,-0.00091,-0.00034,0.0359,0.00097,,,,1
2026-07-16T14:29:07.565,0.945,0.0413,-0.0766,-0.0718,0.00063,0.00093,0.00093,0.1128,0.00146,,,,1
2026-07-16T14:29:07.628,1.006,-0.0360,0.0311,0.1711,0.00002,-0.00029,0.00029,0.1776,0.00042,,,,1
2026-07-16T14:29:07.645,1.026,-0.0051,0.0003,-0.0111,0.00063,0.00093,0.00029,0.0122,0.00116,,,,1
2026-07-16T14:29:07.661,1.047,-0.0051,-0.0151,-0.0566,0.00063,0.00093,0.00093,0.0588,0.00146,,,,1
2026-07-16T14:29:07.708,1.090,-0.0051,-0.0458,0.0497,-0.00060,-0.00091,-0.00098,0.0678,0.00146,,,,1
2026-07-16T14:29:07.724,1.110,0.0104,0.0311,-0.0870,0.00063,0.00032,-0.00034,0.0930,0.00079,,,,1
2026-07-16T14:29:07.757,1.131,-0.0515,0.0003,-0.1326,0.00002,0.00093,0.00029,0.1422,0.00098,,,,1
2026-07-16T14:29:07.804,1.189,0.0568,-0.0766,0.0041,-0.00060,0.00155,0.00029,0.0954,0.00168,,,,1
2026-07-16T14:29:07.836,1.210,-0.0824,0.0157,-0.1022,0.00063,0.00093,0.00029,0.1322,0.00116,,,,1
2026-07-16T14:29:07.853,1.230,-0.0206,0.1080,-0.1022,0.00186,0.00032,-0.00098,0.1501,0.00213,,,,1
2026-07-16T14:29:07.900,1.287,0.0258,-0.0305,-0.1477,0.00186,0.00155,0.00029,0.1530,0.00244,,,,1
2026-07-16T14:29:07.933,1.307,0.0568,0.0003,0.0497,-0.00060,-0.00091,-0.00034,0.0754,0.00114,,,,1
2026-07-16T14:29:07.949,1.328,0.0104,0.0157,-0.1022,0.00186,-0.00029,-0.00034,0.1039,0.00191,,,,1
2026-07-16T14:29:08.012,1.386,-0.0051,0.0003,0.0193,0.00002,0.00032,0.00029,0.0199,0.00043,,,,1
2026-07-16T14:29:08.028,1.407,0.0722,0.0003,0.1408,0.00002,-0.00091,-0.00034,0.1582,0.00097,,,,1
2026-07-16T14:29:08.045,1.427,-0.0051,-0.0151,0.0345,0.00002,-0.00029,-0.00034,0.0380,0.00045,,,,1
2026-07-16T14:29:08.093,1.477,0.0104,0.0157,-0.1022,0.00002,0.00155,-0.00034,0.1039,0.00158,,,,1
2026-07-16T14:29:08.125,1.497,0.0258,0.0465,-0.1326,-0.00121,0.00032,0.00156,0.1428,0.00200,,,,1
2026-07-16T14:29:08.141,1.518,0.0258,-0.0305,-0.0415,0.00063,0.00155,-0.00034,0.0576,0.00170,,,,1
2026-07-16T14:29:08.204,1.577,-0.0051,0.0772,-0.1781,0.00002,-0.00091,-0.00098,0.1942,0.00134,,,,1
2026-07-16T14:29:08.220,1.597,0.0568,-0.0151,-0.1174,0.00125,-0.00091,-0.00034,0.1312,0.00158,,,,1
2026-07-16T14:29:08.237,1.617,-0.0206,0.0157,-0.1174,0.00002,0.00032,-0.00034,0.1202,0.00047,,,,1
2026-07-16T14:29:08.284,1.671,-0.0051,-0.0305,0.1104,0.00063,-0.00091,-0.00034,0.1146,0.00116,,,,1
2026-07-16T14:29:08.316,1.691,0.0413,0.0157,-0.0263,0.00125,-0.00029,0.00029,0.0514,0.00131,,,,1
2026-07-16T14:29:08.332,1.712,-0.0051,-0.0458,0.0345,0.00002,0.00032,-0.00034,0.0576,0.00047,,,,1
2026-07-16T14:29:08.380,1.763,-0.0051,0.0003,-0.0566,0.00063,0.00093,-0.00034,0.0569,0.00118,,,,1
2026-07-16T14:29:08.396,1.783,-0.0051,-0.0151,-0.0566,0.00063,0.00093,0.00093,0.0588,0.00146,,,,1
2026-07-16T14:29:08.428,1.804,-0.0360,-0.0151,-0.0566,0.00063,0.00155,0.00029,0.0688,0.00170,,,,1
2026-07-16T14:29:08.476,1.854,-0.0051,-0.0612,0.0800,0.00186,0.00032,-0.00034,0.1009,0.00192,,,,1
2026-07-16T14:29:08.492,1.875,-0.0051,-0.0151,0.0952,0.00186,0.00032,0.00029,0.0965,0.00191,,,,1
2026-07-16T14:29:08.508,1.895,-0.0206,-0.0458,0.1104,0.00063,0.00032,0.00029,0.1213,0.00077,,,,1
2026-07-16T14:29:08.572,1.945,-0.0051,0.0003,0.0345,0.00002,0.00032,0.00029,0.0348,0.00043,,,,1
2026-07-16T14:29:08.588,1.966,0.0568,-0.0151,0.2470,0.00002,-0.00091,-0.00034,0.2539,0.00097,,,,1
2026-07-16T14:29:08.605,1.986,-0.0206,0.0157,0.0648,0.00002,0.00032,0.00029,0.0698,0.00043,,,,1
2026-07-16T14:29:08.652,2.036,-0.0360,-0.0920,-0.1629,0.00063,0.00093,0.00093,0.1905,0.00146,,,,1
2026-07-16T14:29:08.685,2.056,-0.0360,0.0003,0.1104,0.00063,-0.00029,-0.00034,0.1161,0.00078,,,,1
2026-07-16T14:29:08.701,2.077,-0.0051,-0.0305,0.0497,0.00063,-0.00091,-0.00098,0.0585,0.00148,,,,1
2026-07-16T14:29:08.764,2.141,-0.0051,-0.0151,0.0345,0.00002,-0.00029,-0.00034,0.0380,0.00045,,,,1
2026-07-16T14:29:08.780,2.161,0.0413,-0.0305,0.0193,0.00063,0.00032,-0.00034,0.0548,0.00079,,,,1
2026-07-16T14:29:08.828,2.211,-0.0360,0.0618,-0.2692,0.00063,0.00032,-0.00034,0.2786,0.00079,,,,1
2026-07-16T14:29:08.844,2.232,-0.0206,0.0926,-0.1629,0.00063,0.00032,-0.00098,0.1885,0.00121,,,,1
2026-07-16T14:29:08.877,2.252,-0.0051,0.0311,-0.1477,0.00063,-0.00213,0.00093,0.1511,0.00241,,,,1
2026-07-16T14:29:08.940,2.313,0.0413,-0.0766,-0.0111,0.00125,-0.00029,-0.00162,0.0877,0.00206,,,,1
2026-07-16T14:29:08.957,2.333,0.0104,-0.0305,-0.3148,-0.00060,0.00155,0.00029,0.3164,0.00168,,,,1
2026-07-16T14:29:08.973,2.354,-0.0051,0.0157,0.0193,0.00063,0.00032,0.00156,0.0254,0.00172,,,,1
2026-07-16T14:29:09.037,2.408,0.0722,-0.1074,-0.0870,-0.00060,0.00093,0.00029,0.1559,0.00114,,,,1
2026-07-16T14:29:09.053,2.429,-0.0051,-0.0458,0.0193,0.00002,0.00032,-0.00034,0.0500,0.00047,,,,1
2026-07-16T14:29:09.069,2.450,-0.0670,0.0311,-0.0566,0.00125,-0.00029,-0.00034,0.0931,0.00132,,,,1
2026-07-16T14:29:09.132,2.505,-0.0206,-0.0458,-0.2085,0.00063,0.00093,0.00093,0.2144,0.00146,,,,1
2026-07-16T14:29:09.148,2.526,0.0258,0.0311,0.1408,0.00063,-0.00091,0.00029,0.1464,0.00114,,,,1
2026-07-16T14:29:09.165,2.546,-0.0051,-0.0458,-0.0415,0.00002,0.00032,0.00029,0.0620,0.00043,,,,1
2026-07-16T14:29:09.229,2.600,-0.0051,0.0772,-0.1629,0.00125,0.00093,-0.00034,0.1804,0.00159,,,,1
2026-07-16T14:29:09.244,2.621,-0.0051,0.0003,0.0193,0.00002,0.00032,0.00029,0.0199,0.00043,,,,1
2026-07-16T14:29:09.261,2.641,0.0722,-0.1074,0.1711,0.00063,0.00093,-0.00034,0.2145,0.00118,,,,1
2026-07-16T14:29:09.324,2.697,-0.0051,-0.1074,-0.1174,0.00063,0.00155,-0.00098,0.1592,0.00194,,,,1
2026-07-16T14:29:09.340,2.717,-0.0670,-0.0458,0.2015,0.00125,-0.00029,0.00093,0.2172,0.00158,,,,1
2026-07-16T14:29:09.356,2.738,0.0104,0.0003,-0.1477,0.00125,0.00093,-0.00034,0.1481,0.00159,,,,1
2026-07-16T14:29:09.405,2.790,-0.0051,-0.0151,-0.0111,-0.00060,-0.00091,-0.00034,0.0194,0.00114,,,,1
2026-07-16T14:29:09.436,2.810,-0.0515,0.0465,0.0041,0.00125,-0.00091,-0.00034,0.0695,0.00158,,,,1
2026-07-16T14:29:09.452,2.831,-0.0051,0.0003,-0.0566,0.00063,0.00093,-0.00034,0.0569,0.00118,,,,1
2026-07-16T14:29:09.500,2.883,0.0104,-0.0305,0.0497,0.00186,-0.00029,-0.00034,0.0592,0.00191,,,,1
2026-07-16T14:29:09.516,2.904,-0.0670,-0.0305,0.0193,0.00002,-0.00029,0.00156,0.0761,0.00159,,,,1
2026-07-16T14:29:09.549,2.924,0.0413,-0.0151,0.1408,0.00002,-0.00029,0.00029,0.1475,0.00042,,,,1
2026-07-16T14:29:09.612,2.985,0.0104,-0.0151,0.0497,0.00002,-0.00029,-0.00034,0.0529,0.00045,,,,1
2026-07-16T14:29:09.628,3.006,-0.0206,0.0311,-0.0111,0.00186,-0.00152,0.00029,0.0389,0.00242,,,,1
2026-07-16T14:29:09.644,3.026,0.0104,-0.0458,-0.0263,0.00125,0.00093,-0.00098,0.0538,0.00184,,,,1
2026-07-16T14:29:09.708,3.082,0.0568,-0.0305,-0.0111,0.00186,0.00032,-0.00162,0.0654,0.00248,,,,1
2026-07-16T14:29:09.725,3.102,0.0413,0.0157,-0.1174,0.00186,0.00093,-0.00098,0.1254,0.00230,,,,1
2026-07-16T14:29:09.741,3.122,-0.0206,0.0311,-0.1477,0.00063,-0.00091,-0.00098,0.1524,0.00148,,,,1
2026-07-16T14:29:09.804,3.182,-0.0979,-0.0612,-0.0566,0.00677,0.00645,-0.01370,0.1286,0.01659,,,,1
2026-07-16T14:29:09.820,3.203,-0.0360,-0.1228,0.1408,0.00554,-0.00397,0.00156,0.1902,0.00699,,,,1
2026-07-16T14:29:09.837,3.223,0.0413,0.0618,-0.0566,-0.00857,0.00093,0.01302,0.0935,0.01561,,,,1
2026-07-16T14:29:09.884,3.268,0.0104,-0.0766,-0.0111,0.00493,-0.00213,-0.00989,0.0781,0.01125,,,,1
2026-07-16T14:29:09.916,3.289,0.0258,0.0772,0.0800,-0.00244,-0.00091,0.00347,0.1142,0.00434,,,,1
2026-07-16T14:29:09.932,3.310,-0.0515,0.1080,-0.0415,-0.00060,0.00155,0.00411,0.1266,0.00443,,,,1
2026-07-16T14:29:09.996,3.369,-0.0824,0.0157,-0.1326,-0.00182,-0.00029,0.00411,0.1569,0.00450,,,,1
2026-07-16T14:29:10.012,3.390,-0.0515,0.0311,0.0345,0.00063,0.00032,0.00029,0.0693,0.00077,,,,1
2026-07-16T14:29:10.028,3.410,0.0258,0.0465,-0.2692,0.00125,0.00155,-0.00480,0.2744,0.00519,,,,1
2026-07-16T14:29:10.092,3.466,0.0568,-0.0151,0.0800,0.00002,0.00093,-0.00225,0.0993,0.00244,,,,1
2026-07-16T14:29:10.108,3.487,0.0258,-0.0151,0.0193,0.00186,0.00155,-0.00034,0.0356,0.00244,,,,1
2026-07-16T14:29:10.125,3.507,0.0413,-0.0458,0.0497,0.00002,-0.00091,0.00411,0.0792,0.00421,,,,1
2026-07-16T14:29:10.188,3.565,0.0104,0.1080,0.0497,0.00002,-0.00029,0.00284,0.1193,0.00285,,,,1
2026-07-16T14:29:10.204,3.585,-0.0515,0.0311,-0.0263,0.00063,0.00032,-0.00034,0.0656,0.00079,,,,1
2026-07-16T14:29:10.237,3.606,-0.0051,0.0003,-0.0415,-0.00121,-0.00213,-0.00225,0.0418,0.00333,,,,1
2026-07-16T14:29:10.300,3.673,0.0722,0.0311,-0.0263,0.00002,0.00093,0.00093,0.0829,0.00132,,,,1
2026-07-16T14:29:10.316,3.693,0.0722,-0.0612,0.0497,0.00247,0.00093,-0.00162,0.1069,0.00310,,,,1
2026-07-16T14:29:10.380,3.761,0.0104,0.0003,-0.1174,0.00063,-0.00029,-0.00034,0.1178,0.00078,,,,1
2026-07-16T14:29:10.396,3.782,-0.0360,0.0003,0.0497,0.00063,-0.00029,-0.00034,0.0614,0.00078,,,,1
2026-07-16T14:29:10.444,3.824,0.0104,-0.0612,-0.0566,-0.00060,0.00155,-0.00034,0.0840,0.00169,,,,1
2026-07-16T14:29:10.460,3.845,0.0104,0.0465,-0.2237,0.00063,0.00155,-0.00034,0.2287,0.00170,,,,1
2026-07-16T14:29:10.492,3.865,0.0258,0.0311,-0.0263,0.00063,-0.00091,-0.00034,0.0482,0.00116,,,,1
2026-07-16T14:29:10.556,3.932,0.0568,-0.0612,0.0041,0.00063,0.00032,-0.00034,0.0836,0.00079,,,,1
2026-07-16T14:29:10.572,3.952,0.0104,0.0465,-0.1174,0.00063,-0.00029,0.00029,0.1267,0.00076,,,,1
2026-07-16T14:29:10.636,4.012,-0.0670,0.0157,-0.3603,0.00063,0.00155,0.00029,0.3668,0.00170,,,,1
2026-07-16T14:29:10.652,4.033,0.0104,-0.0151,0.1104,0.00002,-0.00029,0.00029,0.1119,0.00042,,,,1
2026-07-16T14:29:10.667,4.053,-0.0051,-0.0151,0.0345,0.00002,-0.00029,-0.00034,0.0380,0.00045,,,,1
2026-07-16T14:29:10.715,4.098,-0.0360,-0.1381,0.1104,0.00186,0.00032,-0.00098,0.1805,0.00213,,,,1
2026-07-16T14:29:10.732,4.119,-0.0360,0.0003,0.1104,0.00063,-0.00029,0.00029,0.1161,0.00076,,,,1
2026-07-16T14:29:10.765,4.139,0.0258,-0.0305,0.2015,0.00063,-0.00091,0.00029,0.2054,0.00114,,,,1
2026-07-16T14:29:10.828,4.204,-0.0051,-0.0305,0.1104,0.00002,0.00093,-0.00034,0.1146,0.00099,,,,1
2026-07-16T14:29:10.844,4.224,0.0568,-0.0766,-0.0111,0.00002,0.00032,-0.00162,0.0960,0.00165,,,,1
2026-07-16T14:29:10.908,4.286,0.0568,0.0465,0.2319,0.00125,-0.00091,-0.00034,0.2432,0.00158,,,,1
2026-07-16T14:29:10.923,4.306,0.0568,-0.0612,-0.0263,0.00063,-0.00091,-0.00162,0.0875,0.00196,,,,1
2026-07-16T14:29:10.939,4.327,0.0413,-0.0305,0.0952,-0.00060,-0.00029,0.00029,0.1082,0.00073,,,,1
2026-07-16T14:29:10.988,4.367,0.0413,0.0311,-0.2388,-0.00060,0.00093,-0.00034,0.2444,0.00116,,,,1
2026-07-16T14:29:11.004,4.387,0.0258,0.0003,0.2015,0.00186,-0.00091,-0.00098,0.2031,0.00229,,,,1
2026-07-16T14:29:11.020,4.407,-0.0360,-0.0766,0.0952,0.00063,0.00093,0.00029,0.1274,0.00116,,,,1
2026-07-16T14:29:11.053,4.427,0.0722,-0.1381,0.0193,0.00063,0.00155,0.00029,0.1571,0.00170,,,,1
2026-07-16T14:29:11.116,4.490,0.0722,-0.1381,0.0497,0.00002,0.00032,0.00029,0.1636,0.00043,,,,1
2026-07-16T14:29:11.131,4.511,-0.0515,0.0311,-0.0718,0.00063,0.00032,-0.00098,0.0937,0.00121,,,,1
2026-07-16T14:29:11.180,4.556,-0.0051,0.0003,-0.1629,0.00063,0.00093,-0.00098,0.1630,0.00149,,,,1
2026-07-16T14:29:11.196,4.577,0.0413,-0.0305,0.0345,-0.00060,-0.00029,-0.00034,0.0618,0.00075,,,,1
2026-07-16T14:29:11.212,4.597,0.0568,0.0003,0.0497,-0.00060,-0.00091,-0.00034,0.0754,0.00114,,,,1
2026-07-16T14:29:11.259,4.644,0.0104,-0.0612,0.0497,0.00063,-0.00029,-0.00098,0.0795,0.00120,,,,1
2026-07-16T14:29:11.292,4.665,0.0258,-0.0151,0.0345,0.00063,-0.00091,-0.00034,0.0456,0.00116,,,,1
2026-07-16T14:29:11.308,4.685,0.0413,0.0157,-0.1174,0.00186,0.00093,0.00029,0.1254,0.00210,,,,1
2026-07-16T14:29:11.356,4.741,0.0104,-0.0151,0.0345,0.00002,0.00093,0.00093,0.0390,0.00132,,,,1
2026-07-16T14:29:11.388,4.761,0.0568,-0.0612,0.0345,0.00002,0.00032,0.00156,0.0903,0.00160,,,,1
2026-07-16T14:29:11.405,4.781,-0.0051,0.0157,-0.2692,0.00063,0.00032,0.00029,0.2697,0.00077,,,,1
2026-07-16T14:29:11.468,4.842,0.0413,0.0003,-0.1326,0.00125,-0.00029,0.00029,0.1388,0.00131,,,,1
2026-07-16T14:29:11.484,4.862,0.0877,-0.0458,0.0497,0.00186,0.00093,-0.00098,0.1107,0.00230,,,,1
2026-07-16T14:29:11.500,4.883,-0.0206,0.0157,0.0041,0.00002,0.00032,-0.00034,0.0262,0.00047,,,,1
2026-07-16T14:29:11.547,4.935,-0.0515,-0.0151,0.0041,0.00247,0.00155,-0.00034,0.0538,0.00294,,,,1
2026-07-16T14:29:11.580,4.955,-0.0360,0.0311,0.0800,0.00186,0.00093,-0.00034,0.0931,0.00211,,,,1
2026-07-16T14:29:11.596,4.976,0.0722,0.0465,-0.0566,0.00063,-0.00029,-0.00034,0.1029,0.00078,,,,1
2026-07-16T14:29:11.644,5.031,-0.0670,-0.0920,-0.0415,0.00125,-0.00029,-0.00225,0.1211,0.00259,,,,1
2026-07-16T14:29:11.675,5.051,0.0104,-0.0151,-0.1326,0.00002,0.00093,-0.00098,0.1338,0.00135,,,,1
2026-07-16T14:29:11.692,5.075,0.0104,-0.0305,0.1711,0.00002,-0.00029,-0.00034,0.1741,0.00045,,,,1
2026-07-16T14:29:11.740,5.122,-0.1134,-0.0766,-0.0870,0.00063,0.00155,-0.00034,0.1621,0.00170,,,,1
2026-07-16T14:29:11.756,5.143,-0.0051,-0.0151,-0.0263,0.00002,-0.00029,-0.00098,0.0307,0.00102,,,,1
2026-07-16T14:29:11.789,5.163,-0.0206,-0.0612,0.0800,0.00063,-0.00029,-0.00034,0.1028,0.00078,,,,1
2026-07-16T14:29:11.852,5.227,0.0258,0.0003,-0.0263,0.00186,-0.00091,-0.00034,0.0368,0.00210,,,,1
2026-07-16T14:29:11.868,5.248,0.0722,-0.0920,-0.1174,0.00125,0.00032,-0.00098,0.1657,0.00162,,,,1
2026-07-16T14:29:11.916,5.294,-0.0360,-0.0151,0.0648,0.00002,-0.00029,-0.00034,0.0757,0.00045,,,,1
2026-07-16T14:29:11.931,5.314,0.0258,-0.0151,0.1104,0.00002,-0.00091,-0.00034,0.1144,0.00097,,,,1
2026-07-16T14:29:11.948,5.334,-0.0979,-0.0305,0.0193,-0.00060,0.00032,0.00029,0.1043,0.00074,,,,1
2026-07-16T14:29:11.995,5.379,-0.0206,-0.0151,0.0497,0.00125,0.00032,-0.00034,0.0558,0.00133,,,,1
2026-07-16T14:29:12.011,5.399,0.0258,-0.0766,0.0952,0.00125,-0.00029,-0.00034,0.1249,0.00132,,,,1
2026-07-16T14:29:12.045,5.420,-0.0206,-0.0151,0.0800,0.00002,-0.00029,0.00029,0.0840,0.00042,,,,1
2026-07-16T14:29:12.108,5.485,0.0722,0.0311,0.0800,0.00063,-0.00091,-0.00098,0.1122,0.00148,,,,1
2026-07-16T14:29:12.124,5.505,-0.0360,-0.0151,0.0345,0.00002,0.00093,0.00029,0.0521,0.00098,,,,1
2026-07-16T14:29:12.171,5.552,0.0568,-0.0920,0.2319,0.00063,-0.00029,0.00029,0.2558,0.00076,,,,1
2026-07-16T14:29:12.187,5.572,-0.0051,0.0311,-0.0718,0.00002,-0.00091,-0.00098,0.0784,0.00134,,,,1
2026-07-16T14:29:12.220,5.593,-0.0206,0.0157,-0.0415,0.00002,0.00032,-0.00034,0.0489,0.00047,,,,1
2026-07-16T14:29:12.267,5.654,-0.0051,-0.0766,-0.1174,0.00493,0.00093,-0.01052,0.1402,0.01165,,,,1
2026-07-16T14:29:12.300,5.675,-0.0206,0.0465,-0.0870,-0.00366,0.00093,0.00347,0.1008,0.00513,,,,1
2026-07-16T14:29:12.316,5.695,-0.0824,0.0618,-0.0870,-0.00060,-0.00091,0.00411,0.1349,0.00425,,,,1
2026-07-16T14:29:12.363,5.746,0.0722,0.0003,-0.1933,0.00125,0.00093,0.00156,0.2063,0.00221,,,,1
2026-07-16T14:29:12.379,5.767,-0.0051,-0.0458,-0.0263,0.00002,0.00032,-0.00098,0.0531,0.00103,,,,1
2026-07-16T14:29:12.412,5.787,0.0258,-0.0458,-0.0415,0.00063,0.00155,-0.00034,0.0670,0.00170,,,,1
2026-07-16T14:29:12.475,5.861,0.0413,0.0003,0.0800,-0.00244,0.00216,0.00665,0.0900,0.00741,,,,1
2026-07-16T14:29:12.508,5.881,0.1805,-0.0305,-0.0870,0.00063,0.00400,0.00284,0.2027,0.00494,,,,1
2026-07-16T14:29:12.555,5.935,0.1805,-0.0612,-0.1174,-0.00489,0.00461,0.00538,0.2238,0.00861,,,,1
2026-07-16T14:29:12.571,5.956,0.2269,0.0003,0.0497,0.00125,0.00891,0.00156,0.2323,0.00913,,,,1
2026-07-16T14:29:12.603,5.976,0.2424,-0.1228,-0.0870,0.00125,0.00707,0.00156,0.2853,0.00734,,,,1
2026-07-16T14:29:12.651,6.034,0.3661,0.0311,-0.1022,-0.00244,0.01872,0.00347,0.3814,0.01920,,,,1
2026-07-16T14:29:12.667,6.055,0.5517,0.0157,0.1408,-0.00182,0.02240,0.00729,0.5696,0.02363,,,,1
2026-07-16T14:29:12.700,6.075,0.1496,-0.0151,-0.0566,-0.00121,0.01811,0.00411,0.1606,0.01861,,,,1
2026-07-16T14:29:12.747,6.132,0.5208,0.0465,0.1256,-0.00182,0.02608,0.00156,0.5377,0.02619,,,,1
2026-07-16T14:29:12.780,6.153,0.4744,0.1080,-0.1933,0.00186,0.02670,-0.00034,0.5235,0.02676,,,,1
2026-07-16T14:29:12.796,6.173,0.4589,0.0926,-0.4818,-0.00305,0.02424,0.01111,0.6718,0.02684,,,,1
2026-07-16T14:29:12.843,6.228,0.5053,0.1849,0.5052,-0.00305,0.03406,0.00156,0.7381,0.03423,,,,1
2026-07-16T14:29:12.875,6.248,0.8147,0.0311,0.0952,-0.00428,0.04694,0.01174,0.8208,0.04857,,,,1
2026-07-16T14:29:12.891,6.269,0.9539,-0.0458,-0.0870,0.00063,0.05798,0.00093,0.9590,0.05799,,,,1
2026-07-16T14:29:12.939,6.319,0.9539,0.2003,0.2015,-0.01348,0.06289,0.01047,0.9953,0.06516,,,,1
2026-07-16T14:29:12.955,6.339,1.0003,-0.0458,0.0497,0.00247,0.07331,-0.00034,1.0026,0.07336,,,,1
2026-07-16T14:29:12.989,6.360,1.1086,0.0618,0.1711,-0.00918,0.07515,-0.00225,1.1234,0.07575,,,,1
2026-07-16T14:29:13.051,6.430,1.4489,0.1695,0.1408,-0.00918,0.08006,0.00983,1.4655,0.08118,,,,1
2026-07-16T14:29:13.067,6.450,1.6036,0.2003,-0.2996,-0.01348,0.10214,0.00729,1.6435,0.10329,,,,1
2026-07-16T14:29:13.115,6.494,1.9284,0.2310,-0.0870,-0.02452,0.10705,0.02256,1.9441,0.11212,,,,1
2026-07-16T14:29:13.131,6.514,1.6809,0.2926,-0.2388,-0.02452,0.09662,0.00411,1.7228,0.09977,,,,1
2026-07-16T14:29:13.147,6.535,2.0212,0.2772,-0.2388,-0.02206,0.11564,0.01174,2.0540,0.11831,,,,1
2026-07-16T14:29:13.195,6.577,2.3305,0.6156,0.1559,-0.03188,0.13036,0.01174,2.4155,0.13471,,,,1
2026-07-16T14:29:13.211,6.597,2.3151,0.5695,0.0345,-0.04353,0.12791,0.01429,2.3843,0.13587,,,,1
2026-07-16T14:29:13.245,6.617,2.1913,0.6771,0.1104,-0.04108,0.12791,0.01492,2.2962,0.13517,,,,1
2026-07-16T14:29:13.261,6.638,2.4388,0.5695,0.1711,-0.04231,0.13711,0.01302,2.5103,0.14408,,,,1
